Open Time;Status;Magic;Symbol;Type;Timeframe;Pattern (Size);Higher Trend;Higher RSI;Spread vs Base;Top News;Vol Steps (Lot);Vol Steps ($);Min Requied Capital ($);Entry Prices;RiskFree Prices;Target Prices;Action Prices;Liquidity Price;Max Step;Max Virtual Step;Profit;Close Time
2025.04.16 05:45;Close;10001;AUDCAD_l;Long;m1;Super Minor(13);Uptrend;Neutral (41.4);Normal (8 vs 44 points);No News;2.00|4.00|6.00|8.00|10.00;126.72|253.45|380.17|506.90|633.62;58.39;0.88335|0.88291|0.88203|0.88071|0.87895;0.88343|0.88314|0.88262|0.88189|0.88094;0.88431|0.88358|0.88306|0.88233|0.88138;0.88519|0.88402|0.88350|0.88277|0.88182;0.87631;2;2;411.18;2025.04.16 11:27
2025.04.16 11:39;Close;10002;AUDCAD_l;Short;m1;Super Minor(11);Uptrend;Neutral (62.6);Normal (10 vs 145 points);No News;2.00|4.00|6.00|8.00|10.00;127.45|254.90|382.35|509.80|637.25;171.08;0.88635|0.88780|0.89070|0.89505|0.90085;0.88625|0.88722|0.88891|0.89133|0.89447;0.88335|0.88577|0.88746|0.88988|0.89302;0.88335|0.88577|0.88746|0.88988|0.89302;0.90955;1;1;431.74;2025.04.16 20:59
2025.04.16 20:40;Close;10003;AUDCAD_l;Long;m1;Mid Major(54);Uptrend;Neutral (42.7);Normal (11 vs 67 points);No News;2.00|4.00|6.00|8.00|10.00;127.54|255.07|382.61|510.14|637.68;84.39;0.88468|0.88401|0.88267|0.88066|0.87798;0.88479|0.88434|0.88356|0.88245|0.88099;0.88613|0.88501|0.88423|0.88312|0.88166;0.88747|0.88568|0.88490|0.88379|0.88233;0.87396;4;4;2076.76;2025.04.17 14:47
2025.04.17 02:01;Close;10004;AUDCAD_l;Short;m1;Major(78);Uptrend;Neutral (47.4);Normal (11 vs 26 points);No News;2.00|4.00|6.00|8.00|10.00;127.51|255.02|382.54|510.05|637.56;38.66;0.88329|0.88355|0.88407|0.88485|0.88589;0.88318|0.88335|0.88366|0.88409|0.88465;0.88266|0.88309|0.88340|0.88383|0.88439;0.88266|0.88309|0.88340|0.88383|0.88439;0.88745;1;1;92.35;2025.04.17 03:15
2025.04.17 11:50;Close;10005;AUDCAD_l;Short;m1;Super Minor(15);Downtrend;Neutral (54.7);Normal (8 vs 32 points);No News;2.00|4.00|6.00|8.00|10.00;127.10|254.20|381.30|508.40|635.50;45.29;0.88162|0.88194|0.88258|0.88354|0.88482;0.88154|0.88175|0.88213|0.88266|0.88335;0.88090|0.88143|0.88181|0.88234|0.88303;0.88090|0.88143|0.88181|0.88234|0.88303;0.88674;5;5;891.71;2025.04.17 20:40
2025.04.17 20:37;Close;10006;AUDCAD_l;Long;m1;Mid Major(59);Uptrend;Neutral (45.5);Normal (11 vs 26 points);No News;2.00|4.00|6.00|8.00|10.00;127.67|255.34|383.00|510.67|638.34;38.71;0.88330|0.88304|0.88252|0.88174|0.88070;0.88341|0.88324|0.88293|0.88250|0.88194;0.88393|0.88350|0.88319|0.88276|0.88220;0.88445|0.88376|0.88345|0.88302|0.88246;0.87914;2;2;258.87;2025.04.17 21:06
2025.04.18 04:03;Close;10007;AUDCAD_l;Long;m1;Super Minor(25);Uptrend;Neutral (52.2);Normal (8 vs 33 points);No News;2.00|4.00|6.00|8.00|10.00;127.75|255.49|383.24|510.98|638.73;46.52;0.88415|0.88382|0.88316|0.88217|0.88085;0.88423|0.88401|0.88363|0.88308|0.88236;0.88489|0.88434|0.88396|0.88341|0.88269;0.88555|0.88467|0.88429|0.88374|0.88302;0.87887;3;3;632.00;2025.04.18 07:27
2025.04.18 10:14;Close;10008;AUDCAD_l;Long;m1;Major(80);Uptrend;Neutral (41.5);Normal (22 vs 67 points);No News;2.00|4.00|6.00|8.00|10.00;127.54|255.08|382.62|510.16|637.70;84.54;0.88324|0.88257|0.88123|0.87922|0.87654;0.88346|0.88301|0.88223|0.88112|0.87966;0.88480|0.88368|0.88290|0.88179|0.88033;0.88614|0.88435|0.88357|0.88246|0.88100;0.87252;2;2;649.21;2025.04.21 06:27
2025.04.21 02:49;Close;10009;AUDCAD_l;Short;m1;Major(141);Uptrend;Neutral (57.9);Normal (12 vs 31 points);No News;2.00|4.00|6.00|8.00|10.00;127.79|255.58|383.37|511.16|638.95;44.36;0.88321|0.88352|0.88414|0.88507|0.88631;0.88309|0.88330|0.88366|0.88418|0.88485;0.88247|0.88299|0.88335|0.88387|0.88454;0.88185|0.88268|0.88304|0.88356|0.88423;0.88817;2;2;319.92;2025.04.21 03:54
2025.04.21 09:06;Close;10010;AUDCAD_l;Short;m1;Super Minor(16);Uptrend;Overbought (71.8);Normal (11 vs 38 points);No News;2.00|4.00|6.00|8.00|10.00;128.57|257.15|385.72|514.30|642.87;52.33;0.88672|0.88710|0.88786|0.88900|0.89052;0.88661|0.88686|0.88731|0.88794|0.88876;0.88585|0.88648|0.88693|0.88756|0.88838;0.88585|0.88648|0.88693|0.88756|0.88838;0.89280;1;1;126.09;2025.04.21 09:18
2025.04.21 10:41;Close;10011;AUDCAD_l;Short;m1;Major(130);Uptrend;Neutral (68.3);Normal (8 vs 41 points);No News;2.00|4.00|6.00|8.00|10.00;128.57|257.15|385.72|514.30|642.87;55.72;0.88679|0.88720|0.88802|0.88925|0.89089;0.88671|0.88698|0.88746|0.88815|0.88903;0.88589|0.88657|0.88705|0.88774|0.88862;0.88589|0.88657|0.88705|0.88774|0.88862;0.89335;2;2;223.19;2025.04.21 11:30
2025.04.21 11:31;Close;10012;AUDCAD_l;Long;m1;Super Minor(27);Uptrend;Neutral (59.9);Normal (11 vs 31 points);No News;2.00|4.00|6.00|8.00|10.00;128.52|257.05|385.57|514.10|642.62;44.46;0.88653|0.88622|0.88560|0.88467|0.88343;0.88664|0.88643|0.88607|0.88556|0.88488;0.88726|0.88674|0.88638|0.88587|0.88519;0.88788|0.88705|0.88669|0.88618|0.88550;0.88157;2;2;302.60;2025.04.21 13:46
2025.04.21 15:25;Close;10013;AUDCAD_l;Long;m1;Super Minor(11);Uptrend;Neutral (49.0);Normal (12 vs 37 points);No News;2.00|4.00|6.00|8.00|10.00;128.37|256.74|385.10|513.47|641.84;51.17;0.88617|0.88580|0.88506|0.88395|0.88247;0.88629|0.88604|0.88561|0.88500|0.88419;0.88703|0.88641|0.88598|0.88537|0.88456;0.88777|0.88678|0.88635|0.88574|0.88493;0.88025;2;2;356.63;2025.04.21 15:51
2025.04.21 19:50;Close;10014;AUDCAD_l;Short;m1;Super Minor(20);Uptrend;Neutral (56.0);Normal (11 vs 27 points);No News;2.00|4.00|6.00|8.00|10.00;128.27|256.54|384.81|513.08|641.35;39.89;0.88673|0.88700|0.88754|0.88835|0.88943;0.88662|0.88680|0.88712|0.88757|0.88815;0.88608|0.88653|0.88685|0.88730|0.88788;0.88608|0.88653|0.88685|0.88730|0.88788;0.89105;3;3;381.39;2025.04.21 20:02
2025.04.21 22:03;Close;10015;AUDCAD_l;Short;m1;Super Minor(28);Uptrend;Neutral (62.3);Normal (11 vs 28 points);No News;2.00|4.00|6.00|8.00|10.00;128.36|256.71|385.07|513.42|641.78;41.00;0.88763|0.88791|0.88847|0.88931|0.89043;0.88752|0.88771|0.88803|0.88850|0.88911;0.88696|0.88743|0.88775|0.88822|0.88883;0.88696|0.88743|0.88775|0.88822|0.88883;0.89211;2;2;166.33;2025.04.21 22:43
2025.04.22 03:14;Close;10016;AUDCAD_l;Long;m1;Major(97);Uptrend;Neutral (48.3);Normal (11 vs 45 points);No News;2.00|4.00|6.00|8.00|10.00;128.33|256.66|384.99|513.32|641.65;60.05;0.88729|0.88684|0.88594|0.88459|0.88279;0.88740|0.88710|0.88658|0.88583|0.88485;0.88830|0.88755|0.88703|0.88628|0.88530;0.88920|0.88800|0.88748|0.88673|0.88575;0.88009;2;2;425.15;2025.04.22 04:35
2025.04.22 04:31;Close;10017;AUDCAD_l;Short;m1;Super Minor(24);Uptrend;Neutral (55.8);Normal (11 vs 41 points);No News;2.00|4.00|6.00|8.00|10.00;128.38|256.77|385.15|513.54|641.92;55.57;0.88776|0.88817|0.88899|0.89022|0.89186;0.88765|0.88792|0.88840|0.88909|0.88997;0.88683|0.88751|0.88799|0.88868|0.88956;0.88683|0.88751|0.88799|0.88868|0.88956;0.89432;2;2;228.41;2025.04.22 04:58
2025.04.22 09:30;Close;10018;AUDCAD_l;Short;m1;Super Minor(30);Uptrend;Neutral (56.0);Normal (9 vs 44 points);No News;2.00|4.00|6.00|8.00|10.00;128.71|257.42|386.13|514.84|643.55;59.05;0.88849|0.88893|0.88981|0.89113|0.89289;0.88840|0.88869|0.88921|0.88994|0.89089;0.88752|0.88825|0.88877|0.88950|0.89045;0.88752|0.88825|0.88877|0.88950|0.89045;0.89553;1;1;141.84;2025.04.22 09:37
2025.04.22 10:37;Close;10019;AUDCAD_l;Long;m1;Minor(36);Uptrend;Neutral (41.2);Normal (12 vs 50 points);No News;2.00|4.00|6.00|8.00|10.00;128.47|256.94|385.40|513.87|642.34;65.79;0.88655|0.88605|0.88505|0.88355|0.88155;0.88667|0.88634|0.88575|0.88492|0.88384;0.88767|0.88684|0.88625|0.88542|0.88434;0.88867|0.88734|0.88675|0.88592|0.88484;0.87855;5;6;2454.23;2025.04.23 04:11
2025.04.23 03:03;Close;10020;AUDCAD_l;Short;m1;Major(139);Downtrend;Neutral (60.8);Normal (10 vs 62 points);No News;2.00|4.00|6.00|8.00|10.00;127.66|255.32|382.99|510.65|638.31;79.01;0.88334|0.88396|0.88520|0.88706|0.88954;0.88324|0.88365|0.88438|0.88541|0.88675;0.88200|0.88303|0.88376|0.88479|0.88613;0.88076|0.88241|0.88314|0.88417|0.88551;0.89326;3;3;1158.94;2025.04.23 06:15
2025.04.23 06:50;Close;10021;AUDCAD_l;Short;m1;Super Minor(15);Downtrend;Neutral (58.0);Normal (9 vs 28 points);No News;2.00|4.00|6.00|8.00|10.00;127.79|255.58|383.37|511.16|638.95;40.95;0.88396|0.88424|0.88480|0.88564|0.88676;0.88387|0.88406|0.88438|0.88485|0.88546;0.88331|0.88378|0.88410|0.88457|0.88518;0.88331|0.88378|0.88410|0.88457|0.88518;0.88844;5;5;806.29;2025.04.23 11:37
2025.04.23 11:48;Close;10022;AUDCAD_l;Long;m1;Super Minor(11);Uptrend;Neutral (46.4);Normal (9 vs 49 points);No News;2.00|4.00|6.00|8.00|10.00;128.10|256.19|384.29|512.38|640.48;64.58;0.88446|0.88397|0.88299|0.88152|0.87956;0.88455|0.88422|0.88365|0.88284|0.88177;0.88553|0.88471|0.88414|0.88333|0.88226;0.88651|0.88520|0.88463|0.88382|0.88275;0.87662;1;1;283.57;2025.04.23 14:42
2025.04.23 14:31;Close;10023;AUDCAD_l;Short;m1;Major(146);Uptrend;Neutral (58.9);Normal (10 vs 35 points);No News;2.00|4.00|6.00|8.00|10.00;128.16|256.31|384.47|512.62|640.78;48.82;0.88597|0.88632|0.88702|0.88807|0.88947;0.88587|0.88610|0.88651|0.88710|0.88785;0.88517|0.88575|0.88616|0.88675|0.88750;0.88517|0.88575|0.88616|0.88675|0.88750;0.89157;5;5;1207.28;2025.04.23 16:41
2025.04.23 18:02;Close;10024;AUDCAD_l;Long;m1;Super Minor(11);Uptrend;Neutral (54.6);Normal (9 vs 95 points);No News;2.00|4.00|6.00|8.00|10.00;128.17|256.34|384.50|512.67|640.84;115.93;0.88722|0.88627|0.88437|0.88152|0.87772;0.88731|0.88668|0.88557|0.88399|0.88193;0.88921|0.88763|0.88652|0.88494|0.88288;0.89111|0.88858|0.88747|0.88589|0.88383;0.87202;4;4;2890.57;2025.04.24 17:24
2025.04.24 09:51;Close;10025;AUDCAD_l;Short;m1;Super Minor(24);Downtrend;Neutral (55.6);Normal (9 vs 35 points);No News;2.00|4.00|6.00|8.00|10.00;127.39|254.79|382.18|509.58|636.97;48.68;0.88274|0.88309|0.88379|0.88484|0.88624;0.88265|0.88288|0.88329|0.88388|0.88463;0.88195|0.88253|0.88294|0.88353|0.88428;0.88125|0.88218|0.88259|0.88318|0.88393;0.88834;5;7;1726.32;2025.04.29 17:23
2025.04.24 20:33;Close;10026;AUDCAD_l;Long;m1;Super Minor(15);Uptrend;Neutral (61.6);Normal (10 vs 29 points);No News;2.00|4.00|6.00|8.00|10.00;127.99|255.98|383.97|511.96|639.95;41.99;0.88805|0.88776|0.88718|0.88631|0.88515;0.88815|0.88796|0.88762|0.88714|0.88651;0.88873|0.88825|0.88791|0.88743|0.88680;0.88931|0.88854|0.88820|0.88772|0.88709;0.88341;3;3;618.79;2025.04.25 06:15
2025.04.25 08:13;Close;10027;AUDCAD_l;Long;m1;Minor(31);Uptrend;Neutral (59.4);Normal (11 vs 26 points);No News;2.00|4.00|6.00|8.00|10.00;128.15|256.30|384.46|512.61|640.76;38.65;0.88883|0.88857|0.88805|0.88727|0.88623;0.88894|0.88877|0.88846|0.88803|0.88747;0.88946|0.88903|0.88872|0.88829|0.88773;0.88998|0.88929|0.88898|0.88855|0.88799;0.88467;4;4;914.66;2025.04.25 10:02
2025.04.25 12:36;Close;10028;AUDCAD_l;Long;m1;Super Minor(14);Uptrend;Neutral (41.7);Normal (11 vs 24 points);No News;2.00|4.00|6.00|8.00|10.00;127.72|255.44|383.17|510.89|638.61;36.35;0.88675|0.88651|0.88603|0.88531|0.88435;0.88686|0.88670|0.88642|0.88602|0.88550;0.88734|0.88694|0.88666|0.88626|0.88574;0.88734|0.88694|0.88666|0.88626|0.88574;0.88291;5;5;772.07;2025.04.25 17:05
2025.04.28 02:45;Close;10029;AUDCAD_l;Long;m1;Super Minor(23);Downtrend;Neutral (41.1);Normal (10 vs 23 points);No News;2.00|4.00|6.00|8.00|10.00;127.74|255.48|383.23|510.97|638.71;35.30;0.88541|0.88518|0.88472|0.88403|0.88311;0.88551|0.88536|0.88509|0.88471|0.88421;0.88597|0.88559|0.88532|0.88494|0.88444;0.88597|0.88559|0.88532|0.88494|0.88444;0.88173;2;2;125.40;2025.04.28 03:14
2025.04.28 10:01;Close;10030;AUDCAD_l;Long;m1;Super Minor(28);Downtrend;Neutral (41.9);Normal (6 vs 44 points);No News;2.00|4.00|6.00|8.00|10.00;127.62|255.25|382.87|510.50|638.12;58.70;0.88574|0.88530|0.88442|0.88310|0.88134;0.88580|0.88551|0.88499|0.88426|0.88331;0.88668|0.88595|0.88543|0.88470|0.88375;0.88668|0.88595|0.88543|0.88470|0.88375;0.87870;3;3;421.94;2025.04.28 11:32
2025.04.28 23:28;Close;10031;AUDCAD_l;Long;m1;Super Minor(26);Uptrend;Neutral (52.9);Normal (11 vs 14 points);No News;2.00|4.00|6.00|8.00|10.00;128.67|257.34|386.00|514.67|643.34;25.35;0.88879|0.88865|0.88837|0.88795|0.88739;0.88890|0.88881|0.88864|0.88841|0.88811;0.88918|0.88895|0.88878|0.88855|0.88825;0.88946|0.88909|0.88892|0.88869|0.88839;0.88655;1;1;82.44;2025.04.28 23:51
2025.04.29 01:58;Close;10032;AUDCAD_l;Long;m1;Super Minor(19);Uptrend;Neutral (52.7);Normal (11 vs 15 points);No News;2.00|4.00|6.00|8.00|10.00;128.59|257.18|385.77|514.36|642.95;26.45;0.88903|0.88888|0.88858|0.88813|0.88753;0.88914|0.88904|0.88887|0.88862|0.88829;0.88944|0.88919|0.88902|0.88877|0.88844;0.88974|0.88934|0.88917|0.88892|0.88859;0.88663;2;2;161.97;2025.04.29 02:53
2025.04.29 03:11;Close;10033;AUDCAD_l;Long;m1;Major(146);Uptrend;Neutral (44.6);Normal (11 vs 27 points);No News;2.00|4.00|6.00|8.00|10.00;128.52|257.05|385.57|514.10|642.62;39.90;0.88865|0.88838|0.88784|0.88703|0.88595;0.88876|0.88858|0.88827|0.88782|0.88723;0.88930|0.88885|0.88854|0.88809|0.88750;0.88984|0.88912|0.88881|0.88836|0.88777;0.88433;1;1;154.67;2025.04.29 05:01
2025.04.29 05:40;Close;10034;AUDCAD_l;Long;m1;Super Minor(15);Uptrend;Neutral (48.0);Normal (10 vs 37 points);No News;2.00|4.00|6.00|8.00|10.00;128.67|257.35|386.02|514.70|643.37;51.14;0.88895|0.88858|0.88784|0.88673|0.88525;0.88905|0.88880|0.88837|0.88776|0.88695;0.88979|0.88917|0.88874|0.88813|0.88732;0.89053|0.88954|0.88911|0.88850|0.88769;0.88303;2;2;353.57;2025.04.29 06:24
2025.04.29 07:31;Close;10035;AUDCAD_l;Long;m1;Minor(41);Uptrend;Neutral (45.3);Normal (9 vs 22 points);No News;2.00|4.00|6.00|8.00|10.00;128.31|256.62|384.93|513.24|641.55;34.22;0.88866|0.88844|0.88800|0.88734|0.88646;0.88875|0.88860|0.88835|0.88798|0.88750;0.88919|0.88882|0.88857|0.88820|0.88772;0.88963|0.88904|0.88879|0.88842|0.88794;0.88514;2;2;214.97;2025.04.29 07:56
2025.04.29 10:23;Close;10036;AUDCAD_l;Long;m1;Super Minor(19);Uptrend;Neutral (40.1);Normal (11 vs 34 points);No News;2.00|4.00|6.00|8.00|10.00;128.46|256.91|385.37|513.82|642.28;47.72;0.88825|0.88791|0.88723|0.88621|0.88485;0.88836|0.88813|0.88774|0.88717|0.88643;0.88904|0.88847|0.88808|0.88751|0.88677;0.88972|0.88881|0.88842|0.88785|0.88711;0.88281;2;2;331.28;2025.04.29 10:47
2025.04.29 16:53;Close;10037;AUDCAD_l;Long;m1;Minor(49);Downtrend;Neutral (37.3);Normal (7 vs 55 points);No News;2.00|4.00|6.00|8.00|10.00;127.88|255.76|383.63|511.51|639.39;71.17;0.88528|0.88473|0.88363|0.88198|0.87978;0.88535|0.88498|0.88434|0.88343|0.88223;0.88645|0.88553|0.88489|0.88398|0.88278;0.88645|0.88553|0.88489|0.88398|0.88278;0.87648;3;3;519.39;2025.04.30 04:31
2025.04.30 04:59;Close;10038;AUDCAD_l;Short;m1;Super Minor(26);Downtrend;Overbought (72.5);Normal (10 vs 42 points);No News;2.00|4.00|6.00|8.00|10.00;127.96|255.92|383.88|511.84|639.80;56.62;0.88552|0.88594|0.88678|0.88804|0.88972;0.88542|0.88570|0.88619|0.88689|0.88780;0.88458|0.88528|0.88577|0.88647|0.88738;0.88374|0.88486|0.88535|0.88605|0.88696;0.89224;3;3;815.63;2025.04.30 10:24
2025.04.30 10:04;Close;10039;AUDCAD_l;Long;m1;Super Minor(28);Downtrend;Neutral (48.8);Normal (10 vs 34 points);No News;2.00|4.00|6.00|8.00|10.00;128.09|256.18|384.26|512.35|640.44;47.71;0.88560|0.88526|0.88458|0.88356|0.88220;0.88570|0.88547|0.88508|0.88451|0.88377;0.88638|0.88581|0.88542|0.88485|0.88411;0.88638|0.88581|0.88542|0.88485|0.88411;0.88016;5;6;944.07;2025.05.01 02:48
2025.04.30 17:35;Close;10040;AUDCAD_l;Short;m1;Super Minor(12);Downtrend;Neutral (42.9);Normal (8 vs 45 points);No News;2.00|4.00|6.00|8.00|10.00;127.56|255.12|382.67|510.23|637.79;60.01;0.88200|0.88245|0.88335|0.88470|0.88650;0.88192|0.88222|0.88275|0.88350|0.88447;0.88102|0.88177|0.88230|0.88305|0.88402;0.88012|0.88132|0.88185|0.88260|0.88357;0.88920;4;4;1427.85;2025.05.01 07:30
2025.05.01 10:59;Close;10041;AUDCAD_l;Long;m1;Major(131);Downtrend;Neutral (38.3);Normal (10 vs 34 points);No News;2.00|4.00|6.00|8.00|10.00;127.69|255.38|383.08|510.77|638.46;47.73;0.88162|0.88128|0.88060|0.87958|0.87822;0.88172|0.88149|0.88110|0.88053|0.87979;0.88240|0.88183|0.88144|0.88087|0.88013;0.88240|0.88183|0.88144|0.88087|0.88013;0.87618;1;1;98.51;2025.05.01 11:23
2025.05.01 13:45;Close;10042;AUDCAD_l;Short;m1;Super Minor(27);Downtrend;Neutral (50.7);Normal (7 vs 30 points);No News;2.00|4.00|6.00|8.00|10.00;127.76|255.52|383.27|511.03|638.79;43.24;0.88238|0.88268|0.88328|0.88418|0.88538;0.88231|0.88251|0.88286|0.88336|0.88401;0.88171|0.88221|0.88256|0.88306|0.88371;0.88111|0.88191|0.88226|0.88276|0.88341;0.88718;3;3;581.76;2025.05.01 15:30
2025.05.01 17:00;Close;10043;AUDCAD_l;Long;m1;Super Minor(26);Downtrend;Neutral (36.0);Normal (3 vs 53 points);No News;2.00|4.00|6.00|8.00|10.00;127.72|255.44|383.17|510.89|638.61;69.11;0.88096|0.88043|0.87937|0.87778|0.87566;0.88099|0.88064|0.88002|0.87914|0.87799;0.88205|0.88117|0.88055|0.87967|0.87852;0.88205|0.88117|0.88055|0.87967|0.87852;0.87248;1;1;149.23;2025.05.01 17:06
2025.05.01 17:32;Close;10044;AUDCAD_l;Long;m1;Mid Major(58);Downtrend;Neutral (31.5);Normal (10 vs 54 points);No News;2.00|4.00|6.00|8.00|10.00;127.50|255.01|382.51|510.02|637.52;70.18;0.88021|0.87967|0.87859|0.87697|0.87481;0.88031|0.87995|0.87932|0.87842|0.87725;0.88139|0.88049|0.87986|0.87896|0.87779;0.88139|0.88049|0.87986|0.87896|0.87779;0.87157;1;1;157.82;2025.05.01 17:40
2025.05.01 18:16;Close;10045;AUDCAD_l;Short;m1;Super Minor(17);Downtrend;Neutral (60.9);Normal (7 vs 48 points);No News;2.00|4.00|6.00|8.00|10.00;127.76|255.52|383.28|511.04|638.80;63.37;0.88342|0.88390|0.88486|0.88630|0.88822;0.88335|0.88367|0.88423|0.88503|0.88607;0.88239|0.88319|0.88375|0.88455|0.88559;0.88143|0.88271|0.88327|0.88407|0.88511;0.89110;2;2;447.35;2025.05.01 18:46
2025.05.01 19:05;Close;10046;AUDCAD_l;Long;m1;Super Minor(14);Downtrend;Neutral (47.2);Normal (11 vs 39 points);No News;2.00|4.00|6.00|8.00|10.00;127.36|254.71|382.07|509.42|636.78;53.19;0.88198|0.88159|0.88081|0.87964|0.87808;0.88209|0.88183|0.88138|0.88073|0.87988;0.88287|0.88222|0.88177|0.88112|0.88027;0.88287|0.88222|0.88177|0.88112|0.88027;0.87574;1;1;112.62;2025.05.01 20:12
2025.05.01 21:11;Close;10047;AUDCAD_l;Short;m1;Mid Major(52);Downtrend;Neutral (61.2);Normal (10 vs 29 points);No News;2.00|4.00|6.00|8.00|10.00;127.55|255.10|382.65|510.20|637.75;42.01;0.88361|0.88390|0.88448|0.88535|0.88651;0.88351|0.88370|0.88404|0.88453|0.88515;0.88293|0.88341|0.88375|0.88424|0.88486;0.88293|0.88341|0.88375|0.88424|0.88486;0.88825;3;3;356.82;2025.05.01 22:11
2025.05.01 23:00;Close;10048;AUDCAD_l;Long;m1;Super Minor(15);Downtrend;Neutral (55.0);Normal (7 vs 26 points);No News;2.00|4.00|6.00|8.00|10.00;127.67|255.34|383.02|510.69|638.36;38.67;0.88349|0.88323|0.88271|0.88193|0.88089;0.88356|0.88339|0.88308|0.88265|0.88209;0.88408|0.88365|0.88334|0.88291|0.88235;0.88408|0.88365|0.88334|0.88291|0.88235;0.87933;2;2;137.23;2025.05.01 23:23
2025.05.02 03:22;Close;10049;AUDCAD_l;Short;m1;Super Minor(28);Uptrend;Overbought (72.6);Normal (7 vs 54 points);No News;2.00|4.00|6.00|8.00|10.00;127.90|255.80|383.70|511.60|639.50;70.05;0.88536|0.88590|0.88698|0.88860|0.89076;0.88529|0.88565|0.88628|0.88718|0.88835;0.88421|0.88511|0.88574|0.88664|0.88781;0.88421|0.88511|0.88574|0.88664|0.88781;0.89400;3;3;532.07;2025.05.02 06:10
